Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp,gridslabtop,gridslabage,gridslabdip,gridslabthick,gridslabvel,gridslabsubage
116589,other,SEAPSO1-D2-C,Arc,Dredge,SEAPSO1-2,3320,3650,SEAPSO1-D2-C,31048,Year,SEAPSO,Offshore Regions,,,,-16.1319209106809,166.719835747965,,1000.0,"Bougainville Guyot, south flank",Yes,Grey bedded chert,,,,siliceous,Quaternary,Eocene,hand specimen,10539,whole rock,,138711;138676,"Mortimer, N.;Mortimer, N.",ICP-MS fused bead;ICP-AES,Ar-Ar plag,ALS Brisbane;ALS Brisbane,BR16228150;BR16228150,"January 19, 2017;January 19, 2017",;,Unpub Jun 2018;Unpub Jun 2018,,Ar-Ar quality B gmass (B) 40.6+/-0.5Ma also dated,40.1,0.2,76.0,0.27,13.25,,2.3,,,0.06,0.36,1.46,6.02,0.69,0.04,,,,,0.26,100.71,,69.5,23.8,,<10.0,0.12,,5.54,3.55,1.14,18.2,5.23,6.5,1.13,8.1,0.55,0.9,17.6,,,3.76,7.7,,4.43,113.5,0.1,0.88,1.07,0.55,0.37,9.0,32.5,3.58,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,47,161.99802958511583,-32.077660108833975,47.0,857.0,38.08881378173828,8.338380212080665e-06,2.4548336114094127e-05,4.994496066501597e-06,1.4026166809344431e-05,3.733057383215055e-06,5.118598096487403e-06,2.2869872511364522e-06,1.1344678123823084e-05,1060.0,34.6156005859375,24.804800033569336,74826.953125,0.02064906246960163,50.626587861020134
105924,Otago University (OU),42041,Horomaka,Surface,,,,,35065,Decade,"Cooper, A.F.",New Zealand,F39,2183200.00000202,5621099.99995989,-44.5463727682428,168.885928552472,,50.0,"Niger Slip, boulders, Matukituki valley on west side",Yes,"Camptonitic lamprophyre dike, 3.5m",,Alpine Dike Swarm,Haast Dike Swarm,lamprophyric & hypabyssal: basic,Miocene,Oligocene,hand specimen,1554,whole rock,200-400 micron,15123,"Adams, C.J.",geochron methods,K-Ar,INS,R7133,"January 1, 1996",Decade,Adams & Cooper 1996,,,101.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,47,-174.2152309193511,-51.827082549703775,47.0,813.0,80.1987075805664,8.81780306372093e-06,3.325817306176759e-05,3.785389708355069e-06,1.53275684624532e-05,1.2250505278643686e-05,2.5055497644643765e-05,0.0,3.6083112093698384e-05,1510.0,58.95748519897461,22.70537567138672,96060.75,0.004459585528820753,51.15818961646154
105332,Auckland University (AU),44048,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,P04,2600500.00000072,6674500.0000603,-35.1274149035481,173.98350336421,,,"Purerua Peninsula, Taronui Bay, flow",Yes,tholeiite,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Pliocene,Pliocene,hand specimen,1478,whole rock,,14289,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44048,"January 1, 1993",Decade,Smith et al. 1993,,,4.61,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,48,176.63615478798434,-47.67894841677278,48.0,8065.0,34.61466598510742,7.932336302474141e-06,1.634617910895031e-05,6.4014338931883685e-06,9.995006166718667e-06,1.0974990800605156e-05,5.343843440641649e-06,4.8945478629320866e-06,1.7067537680487798e-05,260.0,0.0,0.0,0.0,0.0,56.85064809274783
118423,other,GEORSTOM1-14D13,,Dredge,GEORSTOM1-14,,,GEORSTOM1-14,,,ORSTOM,Offshore Regions,,,,-23.5303377973184,168.839837574133,,1000.0,Loyalty Ridge. GEORSTOM-1 dredge site 14,Yes,,,,,,,,,,whole rock,,28319,ORSTOM,geochron methods,K-Ar,Other,,27395,Year,Daniel et al. 1976. Cahiers ORSTOM,,,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,167.16695945138474,-38.61864141852181,48.0,844.0,17.0,6.453816695284331e-06,0.00010533808472246164,6.637374553974951e-06,8.690306276548654e-05,1.0928010851785075e-05,6.415863992970117e-05,4.953517764806748e-06,0.00016857777935353746,1240.0,17.0,22.302711486816406,115384.34375,0.004084575921297073,62.0
100540,GNS P (P),78613,Back arc basin,Dredge,GEORSTOM3-308,3000,3400,GEORSTOM3-308DA,25933,Year,ORSTOM,Offshore Regions,,,,-13.8236193651376,160.569886920613,,500.0,Rennell Trough,Yes,"Altered olivine porphyritic basalt, sediment attached",5.0 Y 5/1,,,basaltic & lutaceous (mst),Miocene,Cretaceous,hand specimen & normal thin section & powder & grain mount:GNS box 227,6161,whole rock,,73761;139966;75160;73741,"Mortimer, N.;Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS laser;ICP-MS multi-collector;XRF;XRF,Ar-Ar plag,Otago U;Otago U;Otago U;Otago U,;;;,"January 8, 2010;January 1, 2018;January 28, 2010;January 25, 2010",;Year;;,Mortimer et al 2014 Tectonics,,High quality,28.0,3,48.62,1.47,16.73,,11.34,,,0.16,5.75,11.92,2.66,0.31,0.1,,,,,1.39,100.435,10.5,52,20,62.0,403,0.4,112,5.27,3.12,1.17,18,4.37,2.19,1.52,9,0.59,9,16,123,5,1.94,13,38,3.42,148.0,0.33,0.94,1,0.65,1,298.0,36.0,3.07,114.0,91,,,,,,,,,,0.2018,0.512996,8e-06,,,,,,,,,,28.0,,0.512959,,,,,,,,145.0,48,153.65112284763933,-32.324040861820635,48.0,860.0,13.720901489257812,6.352814125420991e-06,7.903378900664393e-05,5.02837565363734e-06,3.925040800822899e-05,1.235752733919071e-05,4.8512228659092216e-05,2.371686755213887e-06,6.880858430539503e-05,930.0,0.0,0.0,0.0,0.0,67.42662010581662
105406,Auckland University (AU),41634,Horomaka,Surface,,,,,34335,Decade,"Briggs, R.M.",New Zealand,R12,2671200.00000108,6443500.00005,-37.1981126972177,174.812061117074,,,Patumahoe Quarry,Yes,hawaiite,,Kerikeri Volcanic Group,Franklin Basalts,trachytic & andesitic,Quaternary,Quaternary,hand specimen & normal thin section,1485,whole rock,,14369,"Briggs, R.M.",geochron methods,K-Ar,HRI,S16-196,"January 1, 1994",Decade,Briggs et al. 1994,,,0.64,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,49,179.22620859235948,-49.399901984645226,49.0,8065.0,33.27217102050781,7.681431270611938e-06,2.4050796127994545e-05,6.896026206959505e-06,1.5903974599495996e-05,1.0517387636355124e-05,6.247211672416597e-06,5.014952691271902e-06,3.182059840113757e-05,260.0,28.146392822265625,23.56412124633789,67480.0859375,0.013117508962750435,58.69075113697281
106030,INS R (R),10411,Arc,Surface,,,,,1994-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,U10,2770100.00000196,6504300.0000597,-36.6265787714437,175.903215825003,,50.0,Double Island; outcrop in central part,Yes,dolerite,,Mercury Basalts,Mercury Basalts,basaltic & hypabyssal: basic,Pliocene,Pliocene,hand specimen,1566,whole rock,,15239,"Adams, C.J.",geochron methods,K-Ar,INS,R10411,"January 1, 1994",Decade,Adams et al. 1994,,,4.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,49,-179.99962869783394,-48.489258843441846,49.0,8065.0,31.36481475830078,7.5249977271596435e-06,2.4434661099803634e-05,7.123265731934225e-06,1.6884047909115907e-05,1.1360231837898027e-05,4.906929916614899e-06,5.073953163810075e-06,4.169128599673846e-05,120.0,0.0,0.0,0.0,0.0,46.33858801017178
32219,GNS P (P),40837,Whakaari,Surface,,,,,1981-01-01 00:00:00,Decade,"Lloyd, E.F. & Nathan, S.",New Zealand,,,,-29.2786,177.8781,,50.0,"base of cliff in small gully immediately inland from Wilson Point, Raoul Island",Yes,hyalopilitic basalt,,,Boat Cove Formation,basaltic,Quaternary,Quaternary,hand specimen & normal thin section,164,whole rock,,14987;2060,"Gabites, J.E.;Lloyd, E.F.",geochron methods;wet chem,K-Ar;,INS;Auckland U,R6875;,"January 1, 1981;January 1, 1981",Decade;Year,Lloyd & Nathan 1981;Lloyd and Nathan 1981,,K-Ar isochron age,1.1,1,51.68,0.61,15.29,,,1.89,7.81,0.2,8.34,11.55,1.71,0.2,0.1,,0.46,,,,99.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,50,170.81187923759688,-44.56233426067368,50.0,839.0,17.618881225585938,6.41616770735709e-06,2.4918440431065392e-05,6.607987415918615e-06,1.4355857729242416e-05,1.168080598290544e-05,9.152794973488199e-06,4.955686465837062e-06,1.3026458675788017e-05,220.0,36.73873519897461,23.888471603393555,77078.8203125,0.013722284696996212,66.04893424040014
171558,Otago University (OU),52376,Horomaka,Surface,,,,52376,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I43,2314900.00000146,5511699.99995119,-45.577387557705,170.50140540862,"Map - 1:50,000 scale",50.0,Mt Thomson,Yes,Basanite,,Dunedin Volcanic Group,Dunedin Volcanic Group,basanitic,Miocene,Miocene,hand specimen,5481,whole rock,,66860;66817,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,15.2,1.5,44.87,2.35,14.53,,12.85,,,0.21,8.22,10.69,4.33,0.91,0.62,,,,,0.52,100.1,,390,78,,227,,80,,,,18,,,,50,,132,34,61,10,,30,,,647.0,,,6,,1,220.0,28.0,,63.0,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,50,-171.8169640062626,-53.81213449251619,50.0,813.0,77.2201919555664,8.793176675681025e-06,0.0,3.785270564549137e-06,0.0,9.847296496445779e-06,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,64.0
212372,GNS P (P),82196,Horomaka,Dredge,SS2012v6-11,,,SS2012v6 DR11Fii,41226,,"ECOSAT & Mortimer, N. & R/V Southern Surveyor",Offshore Regions,,,,-17.9856495296359,160.728398648163,,500.0,Le Noroit Seamount,Yes,"Fresh, hard, grey, very fine grained aphric trachyte with a conchoidal fracture. Surface may be polished beneath Mn coating.",,,,trachytic,Cretaceous,Cambrian,hand specimen & polished thin section & mineral separate & grain mount,8193,whole rock,,99945;139961;99940,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS laser;ICP-MS multi-collector;electron probe,;;,Otago U;Otago U;Otago U,;;,"January 19, 2013;January 1, 2018;January 19, 2013",;Year;,Mortimer et al 2018 GSLSP 463,,"Avg DR11Ei. LAICPMS 10/11 grains, MSWD=0.54. One zircon is 168 Ma (a xenocryst?). Separate U-Pb on DR11Ev=65.5+/-4.2Ma",63.8,3.1,49.5,0.87,10.9,1.9,,,,1.58,0.6,17.1,4.9,3.47,9.1,,,,,,100.0,,609,56,200.0,7,7.99,51,9.57,6.53,1.43,26,9.98,10.85,2.26,39,0.88,7.4,37.48,395,21.32,9.11,101.7,6,7.99,765.0,0.39,1.41,8.41,0.94,6.06,103.0,77.0,6.61,257.0,447,,,,,,,,,,0.1283,0.512917,6e-06,,,,,,,,,,64.0,,0.512863,,,,,,,,541.0,50,154.9784733749432,-36.045842875782505,50.0,861.0,22.59109878540039,6.865685918455711e-06,0.0,4.733829882752616e-06,0.0,8.570466889068484e-06,0.0,0.0,0.0,930.0,0.0,0.0,0.0,0.0,74.43600163194631
105358,Auckland University (AU),44021,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,Q06,2635300.00000112,6614600.0000694,-35.6626311928423,174.376045258208,,,"Glenbervie, blocks of lava on cone",Yes,quartz tholeiite,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Quaternary,Quaternary,hand specimen,1480,whole rock,,14315,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44021,"January 1, 1993",Decade,Smith et al. 1993,,,0.3,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,52,178.41289707932287,-48.62965482943153,52.0,8065.0,29.632293701171875,7.437990007019835e-06,1.6343482457159553e-05,7.11680468157283e-06,9.8436398729973e-06,8.718565368326381e-06,4.943697831549798e-06,5.0703007262200124e-06,9.491388659032547e-06,260.0,0.0,0.0,0.0,0.0,56.49210768477263
169961,Auckland University (AU),49183,Te Raupua,Surface,,,,KNN75,1998-01-01 00:00:00,Decade,"Nicholson, K.N.",New Zealand,O04,2553600.0000004,6678200.00005917,-35.098294577181,173.468725339216,"Map - 1:50,000 scale",50.0,Peria,Yes,massive basalt,,Tangihua Complex,Tangihua,basaltic,Miocene,Cretaceous,hand specimen,951,whole rock,,46281;46408;77867;46342;55067,"Nicholson, K.N.;Nicholson, K.N.;Cluzel, D.;Nicholson, K.N.;Nicholson, K.N.",ICP-MS;TIMS;TIMS;XRF;geochron methods,;;;;Ar-Ar,Auckland U;Auckland U;Grenoble;Auckland U;Michigan U,;;;;MI72-X6a,"January 1, 1999;January 1, 1999;January 1, 2008;January 1, 1999;January 1, 1999",Decade;Decade;Year;Decade;Decade,"Nicholson, K.N. (1999), PhD thesis;Nicholson, K.N. (1999), PhD thesis;Cluzel et al 2010 Tectonics;Nicholson, K.N. (1999), PhD thesis;Nicholson 1999 PhD",,"bouncy spectrum, no precise age",26.8,,49.45,1.3,15.08,,10.18,,,0.16,6.61,10.79,2.69,0.3,0.13,,2.99,,,0.58,100.26,,26.51,10.02,42.83,181.18,0.09,65.25,5.14,3.2,1.15,17.58,4.15,2.8,1.12,3.08,0.47,1.82,9.13,59.2,0.63,1.73,3.63,40.46,3.08,143.24,0.16,0.79,0.18,0.47,0.13,314.63,32.17,3,80.77,78.88,,,,,,,,0.7032,,,0.51306,,,,,,,,,,,80.0,0.70311,0.51295,8.1,,,,,,,145.0,52,177.03010657268544,-48.46313656075855,52.0,8065.0,32.1980094909668,8.001848982530646e-06,2.443286302877823e-05,6.020810815243749e-06,1.4746985470992513e-05,8.519520633853972e-06,6.468310743912298e-06,4.276495007798076e-06,0.00015766530319268225,250.0,32.70499801635742,22.06117057800293,72736.5,0.0011786227114498615,60.00000000000001
249220,other,MSI25,Horomaka,Surface,,,,MSI25,37987,Year,"Timm, C.",New Zealand,L35,2431748.14321963,5769629.33101017,-43.2783710107111,172.035680105084,,,Oxford Area - View Hill,Yes,"Basalt, high silica group EMII",,View Hill Volcanics,,basaltic,Quaternary,Paleocene,unknown,10612,whole rock,,139809;139651;139707,"Timm, C.;Timm, C.;Timm, C.",ICP-MS;TIMS;XRF,Ar-Ar,Kiel U;Kiel U;Kiel U,,"January 1, 2010;January 1, 2010;January 1, 2010",Year;Year;Year,Timm et al 2010,,,48.8,2.1,52.29,1.85,14.4,,,1.12,10.01,0.11,6.52,9.32,2.54,0.38,0.2,,1.17,,0.76,,100.67,,94.3,24.7,49.4,236,0.31,86,4.33,2.01,1.46,19.5,4.71,3.09,0.81,11.4,0.24,12.7,14.6,187,2.76,3.29,7.9,24.5,4.08,277.0,0.82,0.75,2.21,0.27,0.6,200.0,20.3,1.7,106.0,112,,,,,,,,0.704169,2e-06,,0.512794,3e-06,,,,18.988,0.002,15.624,0.002,38.843,0.004,,,,,,,,,,,66.0,52,-168.9700174724853,-52.29859665480897,52.0,813.0,74.26143646240234,8.71012616698863e-06,0.0,3.7845875340281054e-06,0.0,8.796620022621937e-06,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,57.63528966817763
105433,Auckland University (AU),41603,Horomaka,Surface,,,,,34335,Decade,"Briggs, R.M.",New Zealand,R12,2687200.00000115,6446300.00005049,-37.1697280433603,174.991517860041,,,Stevenson's Quarry (Bombay),Yes,nepheline hawaiite,,Kerikeri Volcanic Group,Bombay Basalts,trachytic & andesitic,Quaternary,Quaternary,hand specimen & normal thin section,1489,whole rock,A,14400,"Briggs, R.M.",geochron methods,K-Ar,HRI,S16-146,"January 1, 1994",Decade,Briggs et al. 1994,,,1.32,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,53,-179.514149783939,-50.22230283087216,53.0,8065.0,27.703004837036133,7.312190518860007e-06,2.3942679035826586e-05,7.00560349287116e-06,1.658580276853172e-05,1.2250135114300065e-05,6.421419016078289e-06,5.0358043052256114e-06,3.465527522213316e-05,120.0,0.0,0.0,0.0,0.0,58.26483999038104
100544,GNS P (P),78617,Back arc basin,Dredge,GEORSTOM3-311,3840,4320,GEORSTOM3-311DA,25933,Year,ORSTOM,Offshore Regions,,,,-12.4918996946168,162.836561952708,,500.0,Rennell Trough,Yes,Grey basalt in core of 20cm diameter Mn nodule (Mn crust 5cm thick),5.0 Y 5/1,,,basaltic,Miocene,Cretaceous,hand specimen & normal thin section & powder,5462,whole rock,,73787;66593,"Mortimer, N.;Mortimer, N.",ICP-MS laser;XRF,Ar-Ar matrix,Otago U;Otago U,;,"January 20, 2010;October 15, 2009",;,Mortimer et al 2014 Tectonics,,Low quality,17.7,,49.74,1.45,16.29,,10.69,,,0.11,5.74,10.93,2.87,0.7,0.24,,,,,1.79,100.55,4,2,11.05,,342,0.7,96,8.69,6.94,1.7,17,4.92,3.6,,0,0.72,0.7,15.12,82,4,3.45,15,39,4.89,97.0,0,,0,,0,294.0,48.5,5.38,127.0,111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,54,153.2464477373228,-31.75038748669769,54.0,861.0,13.076207160949707,6.170505912450608e-06,0.00010896322646658518,4.836062089452753e-06,5.6136257626349106e-05,1.1707356861734297e-05,6.984262881815084e-05,0.0,7.082603584368685e-05,930.0,37.89545440673828,23.41265296936035,231386.65625,0.010279146954417229,66.60583041633411
106896,ANU (GA),3174,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,R11,2665889.00000109,6466065.00005349,-36.9958124631951,174.747095073392,,50.0,"Maungataketake, Auckland",Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1664,whole rock,,16355;16356,"McDougall, I.;Stipp, J.J.",geochron methods;geochron methods,K-Ar;K-Ar,ANU;ANU,GA3174;GA3174,"January 1, 1969;January 1, 1968",Decade;Decade,McDougall et al. 1969;Stipp 1968,,,0.111,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,55,-179.58268507126186,-50.988513480971314,55.0,8065.0,27.15867805480957,7.625503712915815e-06,1.5826844901312143e-05,6.751638011337491e-06,1.1328770597174298e-05,9.325675819127355e-06,3.896332032127248e-06,4.981859494000674e-06,2.0541386583463746e-05,1510.0,22.985597610473633,23.164066314697266,60980.796875,0.011026020161807537,59.00000000000001
106857,ANU (GA),2859,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,R11,2679483.00000121,6471353.00005436,-36.9455884673234,174.8984702053,,50.0,"East Tamaki, Auckland",Yes,basalt,,Auckland Basalts,Auckland Volcanic Field,basaltic,Quaternary,Quaternary,hand specimen,1660,whole rock,,16280;16281;16282,"McDougall, I.;Stipp, J.J.;Stipp, J.J.",geochron methods;geochron methods;geochron methods,K-Ar;K-Ar;K-Ar,ANU;ANU;ANU,GA2859;GA2859;GA2859,"January 1, 1969;January 1, 1968;January 1, 1968",Decade;Decade;Decade,McDougall et al. 1969;;Stipp 1968,,,0.197,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,55,-179.448596826497,-50.88846675447805,55.0,8065.0,27.075807571411133,7.625503712915815e-06,1.5826844901312143e-05,6.751638011337491e-06,1.1329560948070139e-05,9.325675819127355e-06,3.408670181670459e-06,4.981859494000674e-06,2.0386859913876787e-05,1510.0,0.0,0.0,0.0,0.0,59.00000000000001
105409,Auckland University (AU),41631,Horomaka,Surface,,,,,34335,Decade,"Briggs, R.M.",New Zealand,S12,2698400.0000012,6444200.0000502,-37.186269397357,175.118164843488,,,Bombay cones,Yes,hawaiite,,Kerikeri Volcanic Group,Franklin Basalts,trachytic & andesitic,Quaternary,Quaternary,hand specimen & normal thin section,1486,whole rock,,14373,"Briggs, R.M.",geochron methods,K-Ar,HRI,S16-170,"January 1, 1994",Decade,Briggs et al. 1994,,,0.59,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,55,-179.02580880963234,-51.021616797419874,55.0,8065.0,25.944398880004883,7.314011327252956e-06,1.5826844901312143e-05,6.849582405266119e-06,1.030894190989784e-05,1.0450844456499908e-05,4.029308797726117e-06,5.011338088661433e-06,2.0712371016793024e-05,1510.0,0.0,0.0,0.0,0.0,58.0
171540,Otago University (OU),55036,Horomaka,Surface,,,,55036,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I42,2314700.00000139,5557099.99995336,-45.1690251669274,170.516146157435,"Map - 1:50,000 scale",50.0,"The Crater, Siberia Hill",Yes,Nephelinite,,Dunedin Volcanic Group,Dunedin Volcanic Group,basanitic,Miocene,Miocene,hand specimen,5479,whole rock,,66842;66799,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,9.8,0.2,41.79,2.44,12.65,,14.95,,,0.24,8.32,9.66,5.06,2.4,1.09,,,,,1.51,100.13,,479,99,,213,,,,,,21,,,,,,77,,151,6,,41,19,,929.0,,,9,,,233.0,27.0,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,55,-170.8140184203835,-55.07638383257656,55.0,813.0,71.98648071289062,8.704342690180056e-06,0.0,3.7851016259082826e-06,0.0,9.819504157349002e-06,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,66.36788078514624
250819,other,TMD-08-01 A1,Tasmantid,Dredge,SS2012v7-8,1420,1710,TMD-08-01 A1,41243,,"Cohen, B. & Southern Surveyor",Offshore Regions,,,,-28.0944647412249,155.629187672179,,,Brittania,Yes,Basalt,,,,basaltic,,,hand specimen,106549,whole rock,,140347,"Cohen, B.",geochron methods,Ar-Ar,U Queensland,,41640,Year,Crossingham et al 2017 JVGR,,,19.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,153.97398309791242,-48.39418416259968,55.0,801.0,1.233514428138733,4.059842012793524e-06,4.44534171037958e-05,6.255959306145087e-06,2.7346072101863683e-05,3.070831780860317e-06,1.2689729828707641e-05,4.8639457207173115e-06,1.0722066664386935e-05,1590.0,77.82202911376953,34.81132507324219,209841.25,0.06547319889068604,98.0
105313,Auckland University (AU),45156,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,P06,2585500.00000075,6639600.00006789,-35.4435098391622,173.823152831284,,,"Kaikohe, valley filling flow, in quarry",Yes,alkali basalt,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Quaternary,Quaternary,hand specimen,1476,whole rock,,14269,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU45156,"January 1, 1993",Decade,Smith et al. 1993,,,1.27,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,56,178.38062210330628,-50.3162441774526,56.0,8065.0,25.58084487915039,7.4925110311596654e-06,1.586473808856681e-05,6.6727448029269e-06,1.0147287412110018e-05,9.379898074257653e-06,3.383515490895661e-06,4.949322924949229e-06,1.556498241692004e-05,260.0,0.0,0.0,0.0,0.0,61.0114089937524
118416,other,MARE-MA002,Horomaka,Surface,,,,MA002,1975-01-01 00:00:00,Year,"Daniel, J.",New Caledonia,,,,-21.515,168.05,,10000.0,Ile Mare,Yes,Basalt,,,,basaltic,Miocene,Eocene,unknown,24820,whole rock,,29442,ORSTOM,"AAS, XRF, TIMS",K-Ar,BRGM,,1976-05-29 00:00:00,Decade,Baubron (1976) Bull BRGM,,,10.9,0.5,45.65,2.3,14.1,,,4.5,6.75,0.18,9.3,10.0,3.0,1,0.51,,1.46,0.44,,,99.19,,,,,,,,,,,,,,,,,,,,,,14.2,,,566.0,,,,,,,,,,,,,,,,,,0.705,0.001,,,,,,,,,,,,,,,,,,,,,,,56.0,56,166.79759691024873,-38.599162027839334,56.0,844.0,9.0,5.8467371673032176e-06,4.7091538363019936e-05,5.969146513962187e-06,2.903450285884901e-05,1.072827581083402e-05,1.1371782875357894e-05,4.215031326748431e-06,8.375864867333158e-06,1220.0,18.0,24.2209529876709,395558.09375,0.022877415642142296,62.0
